club,last_name,first_name,position,base_salary,guaranteed_compensation
Toronto FC,Delgado,"Marco ""Marky""",M,500000.0,581250.0
Toronto FC,Dunn,Julian,D,85444.0,85444.0
Toronto FC,Dwyer,Dom,F,81375.0,81375.0
Toronto FC,Endoh,Tsubasa,M,100000.0,105333.0
Toronto FC,Gallardo,Erickson,M,300000.0,331913.0
Toronto FC,Gonzalez,Omar,D,780000.0,1055936.0
Toronto FC,Laryea,Richie,M,200000.0,226953.0
Toronto FC,Lawrence,Kemar,D,258000.0,340500.0
Toronto FC,Marshall-Rutty,Jahkeele,F,100000.0,106842.0
Toronto FC,Mavinga,Chris,D,850000.0,887500.0
Toronto FC,Morrow,Justin,D,125000.0,125000.0
Toronto FC,Mullins,Patrick,F,234996.0,248329.0
Toronto FC,Nelson,Jayden,F,100000.0,106586.0
Toronto FC,Okello,Noble,M,100000.0,111815.0
Toronto FC,Osorio,Jonathan,M,850000.0,876250.0
Toronto FC,Perruzza,Jordan,F,63547.0,67847.0
Toronto FC,Pozuelo,Alejandro,M,3800000.0,4693000.0
Toronto FC,Priso,Ralph,M,66724.0,70476.0
Toronto FC,Romeo,"Antonio ""Rocco""",D,81250.0,84641.0
Toronto FC,Shaffelburg,Jacob,F,110000.0,116500.0
Toronto FC,Silva,Kevin,G,66724.0,66724.0
Toronto FC,Singh,Luke,D,63547.0,71513.0
Toronto FC,Soteldo,Yeferson,F,1500000.0,1965000.0
Toronto FC,Westberg,Quentin,G,275000.0,288583.0
Toronto FC,Zavaleta,Eriq,D,81375.0,115503.0
Toronto FC,,Auro,D,360000.0,388750.0
Vancouver Whitecaps,Bair,Thelonius,F,81375.0,81375.0
Vancouver Whitecaps,Baldisimo,Michael,M,89513.0,91275.0
Vancouver Whitecaps,Bikel,Janio,M,350000.0,388750.0
Vancouver Whitecaps,Boehmer,Isaac,G,66724.0,66724.0
Vancouver Whitecaps,Brown,Javain,D,63547.0,63547.0
Vancouver Whitecaps,Caicedo,Deiber,F,300000.0,331125.0
Vancouver Whitecaps,Campagna,Matteo,M,63547.0,72559.0
Vancouver Whitecaps,Cavallini,Lucas,F,1100000.0,1362500.0
Vancouver Whitecaps,Colyn,Simon,M,81375.0,81375.0
Vancouver Whitecaps,Cornelius,Derek,D,127050.0,127050.0
Vancouver Whitecaps,Crepeau,Maxime,G,250000.0,277500.0
Vancouver Whitecaps,Dajome,Cristian,F,400000.0,447917.0
Vancouver Whitecaps,Egbo,David,F,63547.0,63547.0
Vancouver Whitecaps,Facchineri,Gianfranco,D,66724.0,68724.0
Vancouver Whitecaps,Gaspar,Bruno,D,200000.0,233333.0
Vancouver Whitecaps,Gauld,Ryan,M,1920000.0,2025000.0
Vancouver Whitecaps,Godinho,Marcus,D,81375.0,84375.0
Vancouver Whitecaps,Godoy,Erik,D,450000.0,450000.0
Vancouver Whitecaps,Gutierrez,Cristian,D,150000.0,167500.0
Vancouver Whitecaps,Habibullah,Kamron,F,63547.0,74429.0
Vancouver Whitecaps,Hasal,Thomas,G,81375.0,81375.0
Vancouver Whitecaps,Jungwirth,Florian,M,525000.0,567667.0
Vancouver Whitecaps,Khmiri,Jasser,D,240000.0,240000.0
Vancouver Whitecaps,Metcalfe,Patrick,M,66724.0,66724.0
Vancouver Whitecaps,Nerwinski,Jake,D,255000.0,270000.0
Vancouver Whitecaps,Newton,Evan,G,95000.0,104802.0
Vancouver Whitecaps,Owusu,Leonard,M,350000.0,401250.0
Vancouver Whitecaps,Pecile,Damiano,M,66724.0,72818.0
Vancouver Whitecaps,Raposo,Ryan,M,90000.0,104000.0
Vancouver Whitecaps,Ricketts,Tosaint,F,160000.0,165000.0
Vancouver Whitecaps,Rose,Andy,M,132000.0,132000.0
Vancouver Whitecaps,Sousa e Silva,Caio Alexandre,M,500000.0,539583.0
Vancouver Whitecaps,Teibert,Russell,M,350000.0,387500.0
Vancouver Whitecaps,Veselinovic,Ranko,D,360000.0,445500.0
Vancouver Whitecaps,Vite,Pedro,M,556000.0,609997.0
Vancouver Whitecaps,White,Brian,F,216000.0,216000.0
